photo_id,local_path,evaluation_category
Geq2WJvDzlM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Geq2WJvDzlM.jpg,cats
g2FtlFrc164,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\g2FtlFrc164.jpg,cats
agM0Zmn5Ys4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\agM0Zmn5Ys4.jpg,cats
Xkr2GQ6UrjA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Xkr2GQ6UrjA.jpg,cats
w6tMRf7kGLA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\w6tMRf7kGLA.jpg,cats
kwEIP4ifUsg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kwEIP4ifUsg.jpg,cats
mN-_5ZQAt3M,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mN-_5ZQAt3M.jpg,cats
fk4tiMlDFF0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fk4tiMlDFF0.jpg,cats
XiHyfOKmDIs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XiHyfOKmDIs.jpg,cats
sDpmnfv-KRk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sDpmnfv-KRk.jpg,cats
1nNJ9-XFMpk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1nNJ9-XFMpk.jpg,cats
mKWKbHZaN-0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mKWKbHZaN-0.jpg,cats
hTRX57jELi0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hTRX57jELi0.jpg,cats
7RjuH1Vk2Cg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7RjuH1Vk2Cg.jpg,cats
sIfJN_R8TPs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sIfJN_R8TPs.jpg,cats
bxvrvRNxksg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bxvrvRNxksg.jpg,cats
jUsuh8ZZyNo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\jUsuh8ZZyNo.jpg,cats
9vX8cag3-_I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9vX8cag3-_I.jpg,cats
riJf5f-SSaI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\riJf5f-SSaI.jpg,cats
7ALrGfHusf4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7ALrGfHusf4.jpg,cats
MRpemXy7GeM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\MRpemXy7GeM.jpg,cats
1WhW787C2UE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1WhW787C2UE.jpg,cats
-RTT_sBji8U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-RTT_sBji8U.jpg,cats
75715CVEJhI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\75715CVEJhI.jpg,cats
ZlQM5cgi4u4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZlQM5cgi4u4.jpg,cats
5J-yzBqARMk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5J-yzBqARMk.jpg,cats
rMhBcdCSh0Y,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\rMhBcdCSh0Y.jpg,cats
KzkG73OANzc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\KzkG73OANzc.jpg,cats
Pkb5_XBteRA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Pkb5_XBteRA.jpg,cats
SFKAoY5scVU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\SFKAoY5scVU.jpg,cats
pKnpMFEf50Y,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pKnpMFEf50Y.jpg,cats
O15BJmAAQsY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\O15BJmAAQsY.jpg,cats
Xwx6eYL2_H8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Xwx6eYL2_H8.jpg,cats
HKn3U7bSXsQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HKn3U7bSXsQ.jpg,cats
NX1FE9GFUhg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\NX1FE9GFUhg.jpg,cats
psPEo8Cgh7U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\psPEo8Cgh7U.jpg,cats
2JDwm7vNTTg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2JDwm7vNTTg.jpg,cats
_Jsde7RXd3o,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_Jsde7RXd3o.jpg,cats
G21-GaAZrrs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\G21-GaAZrrs.jpg,cats
PiZE371EmHc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PiZE371EmHc.jpg,cats
MxzI8hI1Asg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\MxzI8hI1Asg.jpg,cats
plyCLMpXnAU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\plyCLMpXnAU.jpg,cats
pesu5W2yXmQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pesu5W2yXmQ.jpg,cats
fnGvAwUNNUM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fnGvAwUNNUM.jpg,cats
aJSIs1bUyqU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aJSIs1bUyqU.jpg,cats
iZoB9tBHJfc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iZoB9tBHJfc.jpg,cats
hFGWIHLTYhs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hFGWIHLTYhs.jpg,cats
9yvADFNcXOc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9yvADFNcXOc.jpg,cats
znpY1tAN8Nk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\znpY1tAN8Nk.jpg,cats
_AHEpAdR8Xo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_AHEpAdR8Xo.jpg,cats
7pzWbaRKC0A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7pzWbaRKC0A.jpg,cats
FCuJ_bVjrrs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\FCuJ_bVjrrs.jpg,cats
DxSls2bejLQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DxSls2bejLQ.jpg,cats
LxsvSsTeIUQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\LxsvSsTeIUQ.jpg,cats
Hbwe1RcpyU0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Hbwe1RcpyU0.jpg,cats
3p528N2QWDg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3p528N2QWDg.jpg,cats
JtSI04pKj94,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\JtSI04pKj94.jpg,cats
xljjB3E2C5M,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xljjB3E2C5M.jpg,cats
LqVDXObLTlk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\LqVDXObLTlk.jpg,cats
7ZiG0-YeFjU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7ZiG0-YeFjU.jpg,cats
qCl04BEIp04,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qCl04BEIp04.jpg,cats
Df0fD6hWyro,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Df0fD6hWyro.jpg,cats
Ji-W5tGH6MU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Ji-W5tGH6MU.jpg,cats
OVWn1sbGIYQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\OVWn1sbGIYQ.jpg,cats
q76zzot5w14,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\q76zzot5w14.jpg,cats
c8yq39WBu3I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\c8yq39WBu3I.jpg,cats
sToenEp42P8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sToenEp42P8.jpg,cats
_M7BGSi_aRQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_M7BGSi_aRQ.jpg,cats
QDqZswbvIMg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\QDqZswbvIMg.jpg,cats
Iiy654cDCrg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Iiy654cDCrg.jpg,cats
yA_nMH_XjP0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\yA_nMH_XjP0.jpg,cats
lSwleWcgPg4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\lSwleWcgPg4.jpg,cats
zcDXfKNAMHc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\zcDXfKNAMHc.jpg,cats
-Iuvtg9nb3E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-Iuvtg9nb3E.jpg,cats
8wa0FtaInOQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8wa0FtaInOQ.jpg,cats
h4tqDY_M5Vs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\h4tqDY_M5Vs.jpg,cats
3kYQF-XTzL4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3kYQF-XTzL4.jpg,cats
Onn0IShZYPQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Onn0IShZYPQ.jpg,airplanes
qcMR_rcmgT8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qcMR_rcmgT8.jpg,airplanes
3Aa3VMvyss8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3Aa3VMvyss8.jpg,airplanes
-TQUERQGUZ8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-TQUERQGUZ8.jpg,airplanes
QqEhqTsdvpw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\QqEhqTsdvpw.jpg,airplanes
1HNbDcffisQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1HNbDcffisQ.jpg,airplanes
ZOZXvEkCSzo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZOZXvEkCSzo.jpg,airplanes
lhZGjxOj9uw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\lhZGjxOj9uw.jpg,airplanes
HwQlPnLtaN4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HwQlPnLtaN4.jpg,airplanes
y2FApfBHgh0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\y2FApfBHgh0.jpg,airplanes
DM8uHVut4Ig,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DM8uHVut4Ig.jpg,airplanes
exoixOPKUBk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\exoixOPKUBk.jpg,airplanes
iVRwHrnnwqI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iVRwHrnnwqI.jpg,airplanes
pPksiRlyoLA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pPksiRlyoLA.jpg,airplanes
MWHuc4Svjm4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\MWHuc4Svjm4.jpg,airplanes
Cuiw-5VFlZw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Cuiw-5VFlZw.jpg,airplanes
2Lt00BcNrhw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2Lt00BcNrhw.jpg,airplanes
0-YbTNu0xtY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\0-YbTNu0xtY.jpg,airplanes
edk2jsCYOq0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\edk2jsCYOq0.jpg,airplanes
HC_GNJS6akI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HC_GNJS6akI.jpg,airplanes
xHfr8TdVkxc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xHfr8TdVkxc.jpg,airplanes
qmjGmLB0nOc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qmjGmLB0nOc.jpg,airplanes
hr6F8_6c8F0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hr6F8_6c8F0.jpg,airplanes
c89DHjtDkkc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\c89DHjtDkkc.jpg,airplanes
L-fsASSJ29c,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\L-fsASSJ29c.jpg,airplanes
20lVo5yj2l0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\20lVo5yj2l0.jpg,airplanes
_SMGQ74kB3c,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_SMGQ74kB3c.jpg,airplanes
ZW3dnRiZD9U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZW3dnRiZD9U.jpg,airplanes
IReJyXjHAw8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\IReJyXjHAw8.jpg,airplanes
hk58fkOkAA4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hk58fkOkAA4.jpg,airplanes
m94kn8Rp61Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\m94kn8Rp61Q.jpg,airplanes
PRuY4ZwLPTM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PRuY4ZwLPTM.jpg,airplanes
fHXP17AxOEk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fHXP17AxOEk.jpg,airplanes
Q4BFgLwOyYA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Q4BFgLwOyYA.jpg,airplanes
aHFi-CXMzuI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aHFi-CXMzuI.jpg,airplanes
Bxwi4zf1vhs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Bxwi4zf1vhs.jpg,airplanes
s5WmKAt6Dl0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\s5WmKAt6Dl0.jpg,airplanes
fOym39PkhL8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fOym39PkhL8.jpg,airplanes
c3QSnvEPS-0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\c3QSnvEPS-0.jpg,airplanes
p2ndr_u5XWs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\p2ndr_u5XWs.jpg,airplanes
gY13Bmr1obc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\gY13Bmr1obc.jpg,airplanes
4FCjiyUjtuc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4FCjiyUjtuc.jpg,airplanes
hkmiiz2C3ts,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hkmiiz2C3ts.jpg,airplanes
oaLeYejitsU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\oaLeYejitsU.jpg,airplanes
FeXfDfmxNmU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\FeXfDfmxNmU.jpg,airplanes
mIjdey1X2lk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mIjdey1X2lk.jpg,airplanes
oA6g04auPyk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\oA6g04auPyk.jpg,airplanes
i4IGqr0z-ks,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\i4IGqr0z-ks.jpg,airplanes
MaeshPdBGV4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\MaeshPdBGV4.jpg,airplanes
gQz9xC-H-6g,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\gQz9xC-H-6g.jpg,airplanes
Le1JlDtVi2Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Le1JlDtVi2Q.jpg,airplanes
eGONyR28dwk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\eGONyR28dwk.jpg,airplanes
XY-ZbkdJBqY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XY-ZbkdJBqY.jpg,airplanes
VeD6dRilFkE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VeD6dRilFkE.jpg,airplanes
S1iShd9xmMo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\S1iShd9xmMo.jpg,airplanes
sHO5UXoKyxw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sHO5UXoKyxw.jpg,airplanes
DCZGNIZjz_Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DCZGNIZjz_Q.jpg,airplanes
uZMp00CaiPA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\uZMp00CaiPA.jpg,airplanes
iUXV1d_1EAo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iUXV1d_1EAo.jpg,airplanes
TJhtVG47qyM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TJhtVG47qyM.jpg,airplanes
kIUT73ix6W4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kIUT73ix6W4.jpg,airplanes
Xe56XEzC2Gc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Xe56XEzC2Gc.jpg,airplanes
5aWCPG8zlJQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5aWCPG8zlJQ.jpg,airplanes
RdoyDRR17cA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RdoyDRR17cA.jpg,airplanes
ZVDyT7K39G0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZVDyT7K39G0.jpg,airplanes
OueojWSe66o,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\OueojWSe66o.jpg,airplanes
eypeNHaLfPc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\eypeNHaLfPc.jpg,airplanes
WTtm2pAIdjE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WTtm2pAIdjE.jpg,airplanes
W8A9ESTZ3x8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\W8A9ESTZ3x8.jpg,airplanes
P6s8EbcSgmA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\P6s8EbcSgmA.jpg,airplanes
ULuNCCJj3pg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ULuNCCJj3pg.jpg,airplanes
5lOZsKQlOG0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5lOZsKQlOG0.jpg,airplanes
1b3Ix12HlkM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1b3Ix12HlkM.jpg,airplanes
Dmrwsnx7-Hk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Dmrwsnx7-Hk.jpg,airplanes
Qv8NgYRjSn4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Qv8NgYRjSn4.jpg,airplanes
s79i3mBakbU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\s79i3mBakbU.jpg,airplanes
gC-D2J14si8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\gC-D2J14si8.jpg,airplanes
ywiAen4L4qA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ywiAen4L4qA.jpg,airplanes
Cl7lquNcRLg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Cl7lquNcRLg.jpg,airplanes
4wUog-sdP0g,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4wUog-sdP0g.jpg,airplanes
a2kD4b0KK4s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\a2kD4b0KK4s.jpg,airplanes
qsLHnuMUR1k,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qsLHnuMUR1k.jpg,airplanes
EjTQKin2Z2s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\EjTQKin2Z2s.jpg,airplanes
Bgv7QBQ9rz4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Bgv7QBQ9rz4.jpg,airplanes
UkiFIZQk-7Q,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\UkiFIZQk-7Q.jpg,airplanes
tqw3QPsVQds,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tqw3QPsVQds.jpg,airplanes
DkbWmcQIl3A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DkbWmcQIl3A.jpg,airplanes
6AY25rODp1U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\6AY25rODp1U.jpg,airplanes
nufybs_HQKc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\nufybs_HQKc.jpg,airplanes
MjovRKTi9EE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\MjovRKTi9EE.jpg,airplanes
QGGflC3gIzU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\QGGflC3gIzU.jpg,airplanes
njpwZMNL9TM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\njpwZMNL9TM.jpg,airplanes
NWpT17CjMR0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\NWpT17CjMR0.jpg,airplanes
5fsZ4ocgnpU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5fsZ4ocgnpU.jpg,airplanes
EvhqwfM3LIo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\EvhqwfM3LIo.jpg,airplanes
mSkgsX7TDdk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mSkgsX7TDdk.jpg,airplanes
sB0vomvHU54,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sB0vomvHU54.jpg,airplanes
T5OVioD8WH8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\T5OVioD8WH8.jpg,airplanes
t7YycgAoVSw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\t7YycgAoVSw.jpg,airplanes
x5LRxIZ5Lqk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\x5LRxIZ5Lqk.jpg,airplanes
